諸行,しょぎょう
雲散,うんさん
シュッと,しゅっと
流れ星,ながれぼし
大鍋,おおなべ
ジュリスト,じゅりすと
本旨,ほんし
起工,きこう
ヘソクリ,へそくり
サルト,さると
基部,きぶ
格下げ,かくさげ
茗荷,みょうが
大嘗,だいじょう
南禅,なんぜん
残量,ざんりょう
採卵,さいらん
デフォルメ,でふぉるめ
表敬,ひょうけい
毒舌,どくぜつ
ランドリー,らんどりー
接戦,せっせん
官報,かんぽう
徹頭,てっとう
徹尾,てつび
比定,ひてい
よりわけ,よりわける
パトス,ぺーそす
固陋,ころう
定置,ていち
クコ,くこ
典雅,てんが
胸郭,きょうかく
タクト,たくと
誰何,すいか
万病,まんびょう
軽症,けいしょう
つかみかかっ,つかみかかる
防除,ぼうじょ
旅宿,りょしゅく
邪心,じゃしん
黒縁,くろぶち
気色,きしょい
ポピー,ぽぴー
隊伍,たいご
隠し事,かくしごと
浮き出さ,うきだす
ＨＢ,えいちびー
主唱,しゅしょう
貫流,かんりゅう
正則,せいそく
助命,じょめい
火の玉,ひのたま
ドッキング,どっきんぐ
筋骨,すじぼね
ウヨウヨ,うようよ
領袖,りょうしゅう
売り声,うりごえ
バンプ,ばんぷ
インニング,いにんぐ
トラベラーズ,とらべらー
小農,しょうのう
バサ,ばさ
転戦,てんせん
巣窟,そうくつ
八百長,やおちょう
鼻面,はなづら
たたきあげ,たたきあげる
使い回し,つかいまわす
階梯,かいてい
ニュースキャスター,にゅーすきゃすたー
発券,はっけん
召し出し,めしだす
誤植,ごしょく
旅装,りょそう
免罪,めんざい
波羅蜜,はらみつ
寝苦し,ねぐるしい
主幹,しゅかん
区民,くみん
Ｂａｎ,ばん
説文,せつもん
正法,しょうぼう
小躍り,こおどり
山仕事,やましごと
秋雨,あきさめ
手管,てくだ
雌鳥,めんどり
美辞,びじ
いで,いで
自邸,じてい
産み分け,うみわける
局外,きょくがい
躁,そう
こりごり,こりごり
ムッシュー,むっしゅー
分乗,ぶんじょう
最深,さいしん
小咄,こばなし
軍刀,ぐんとう
義人,ぎじん
各隊,かくたい
悪童,あくどう
泣かせ,なかせ
引火,いんか
洋々,ようよう
名付け,なづけ
色づかい,いろづかい
無鉄砲,むてっぽう
芦毛,あしげ
廉,かど
橡,とち
急減,きゅうげん
島田,しまだ
産みつけ,うみつける
湧き立っ,わきたつ
銘酒,めいしゅ
紺屋,こうや
紡,ぼう
高三,こうさん
もじゃもじゃ,もじゃもじゃ
肉筆,にくひつ
終わりかけ,おわりかける
脱糞,だっぷん
隊商,たいしょう
有楽,うらく
詐取,さしゅ
酒代,さかだい
父王,ふおう
ＮＴＦＳ,えぬてぃーえふえす
ボキャブラリー,ぼきゃぶらりー
煮えくり,にえくる
梁山,りょうざん
慎み,つつしみ
過た,あやまつ
バジル,ばじる
布きれ,ぬのきれ
ｂｅｉｎｇ,
卒倒,そっとう
新道,しんどう
裏地,うらじ
極言,きょくげん
ひっこ抜く,ひっこぬく
濃緑,のうりょく
逆鱗,げきりん
ルーレット,るーれっと
奇行,きこう
コンサルテーション,こんさるてーしょん
一触,いっしょく
釣り人,つりびと
薬売り,くすりうり
勤めあげ,つとめあげる
週明け,しゅうあけ
半壊,はんかい
カカオ,かかお
仰せ付け,おおせつける
愛欲,あいよく
ぬかり,ぬかる
気?,きえん
カタルシス,かたるしす
タブレット,たぶれっと
発議,はつぎ
（社）,
ガタン,がたん
年の瀬,としのせ
経産,けいさん
縁切,えんきり
色刷り,いろずり
仕立屋,したてや
私道,しどう
高師,こうし
腐れ,くされる
下達,かたつ
未納,みのう
粘性,ねんせい
細密,さいみつ
轟々,ごうごう
ふうふう,ふうふう
老いぼれ,おいぼれ
ヘラルド,へらるど
砲塔,ほうとう
私権,しけん
沽券,こけん
年式,ねんしき
小使,こづかい
鶏冠,けいかん
横溢,おういつ
アレンジメント,あれんじめんと
後足,あとあし
チャチ,ちゃち
奢り,おごり
Ａｓｓｏｃｉａｔｅ,あそしえーと
不同,ふどう
レファレンス,れふぁれんす
呼,こ
土煙,つちけむり
霧消,むしょう
論難,ろんなん
スパスパ,すぱすぱ
別項,べっこう
スモモ,すもも
回頭,かいとう
兵制,へいせい
這いずり,はいずる
腐臭,ふしゅう
かけ値,かけね
各氏,かくし
荒行,あらぎょう
光度,こうど
レシート,れしーと
什器,じゅうき
長物,ちょうぶつ
乱脈,らんみゃく
点じ,てんずる
獺,かわうそ
フカヒレ,ふかひれ
学齢,がくれい
全島,ぜんとう
笞,しもと
セレクション,せれくしょん
美顔,びがん
新論,しんろん
巷間,こうかん
上戸,じょうご
隠れ住ん,かくれすむ
新式,しんしき
追いはぎ,おいはぎ
町衆,まちしゅう
国賓,こくひん
凶行,きょうこう
プリミティブ,ぷりみてぃぶ
技手,ぎしゅ
民兵,みんぺい
合財,がっさい
太っ腹,ふとっぱら
五、六百,ごろっぴゃく
軍功,ぐんこう
ほっかむり,ほおかぶり
病中,びょうちゅう
宣下,せんげ
放物,ほうぶつ
骨折っ,ほねおる
レテ,れて
清明,せいめい
ＳＵ,えすゆー
理容,りよう
全山,ぜんざん
補遺,ほい
糸巻,いとまき
蓄財,ちくざい
臨死,りんし
塩気,しおけ
スリット,すりっと
辺縁,へんえん
低利,ていり
ピール,ぴーる
悪辣,あくらつ
炭疽,たんそ
真情,しんじょう
職探し,しょくさがし
害毒,がいどく
前置,ぜんち
オナガ,おなが
音韻,おんいん
門院,もんいん
融点,ゆうてん
ベニハナ,べにばな
ぼかし,ぼかし
再販,さいはん
操練,そうれん
サテン,さてん
無銘,むめい
無礙,むげ
ペルソナ,ぺるそな
ホームシック,ほーむしっく
一考,いっこう
アメ玉,あめだま
全会,ぜんかい
縮尺,しゅくしゃく
大業,おおわざ
軸足,じくあし
長姉,ちょうし
綿糸,めんし
トンボ返り,とんぼがえり
アウトサイド,あうとさいど
ぽたぽた,ぽたぽた
確かめ合う,たしかめあう
要路,ようろ
降誕,こうたん
絞殺,こうさつ
妻戸,つまど
ハイカー,はいかー
クロック,くろっく
死線,しせん
アングラ,あんぐら
松風,まつかぜ
地熱,じねつ
コンセイユ,こんせいゆ
返納,へんのう
縦走,じゅうそう
ペロー,ぺろー
ほつれ,ほつれる
初動,しょどう
デット,でっと
ヤッホー,やっほー
超克,ちょうこく
弗化,
大祭,たいさい
薬種,やくしゅ
番い,つがい
托生,たくしょう
銃座,じゅうざ
雪かき,ゆきかき
傭船,ようせん
アニマ,あにま
食傷,しょくしょう
州浜,すはま
かき,かき
待ち伏せ,まちぶせる
チョイス,ちょいす
羅漢,らかん
分室,ぶんしつ
知悉,ちしつ
破顔,はがん
軋,きしる
テレクラ,てれくら
夜釣り,よづり
補任,ほにん
外力,がいりょく
つぎたし,つぎたす
胃酸,いさん
ギタリスト,ぎたりすと
ユニ,ゆに
咳止め,せきどめ
貞淑,ていしゅく
同党,どうとう
グルーピング,ぐるーぴんぐ
芸事,げいごと
じんわり,じんわり
何程,なにほど
男好き,おとこずき
夢見,ゆめみ
力作,りきさく
古紙,こし
コサージュ,こさーじゅ
ぽかんと,ぽかんと
薄味,うすあじ
クロロフィル,くろろふぃる
攻守,こうしゅ
ウツボ,うつぼ
ストリーム,すとりーむ
張力,ちょうりょく
道祖,どうそ
失火,しっか
河流,かりゅう
砂利道,じゃりみち
恐懼,きょうく
村外れ,むらはずれ
偉,い
鳴動,めいどう
ないまぜ,ないまぜ
深まり,ふかまり
框,かまち
倉,そう
経略,けいりゃく
上顎,うわあご
絽,ろ
陰嚢,いんのう
央,おう
文革,ぶんかく
Ｓｕｐｅｒ,
阻却,そきゃく
各個,かっこ
フェデラル,ふぇでらる
道家,どうか
へったくれ,へったくれ
速読,そくどく
鼻毛,はなげ
生薬,しょうやく
太后,たいごう
帯同,たいどう
フィルハーモニー,ふぃるはーもにー
不落,ふらく
車寄せ,くるまよせ
一山,ひとやま
くみ出す,くみだす
薄笑い,うすわらい
大略,たいりゃく
ミズナラ,みずなら
見せ場,みせば
夷狄,いてき
ボンボン,ぼんぼん
マンスリー,まんすりー
グリセリン,ぐりせりん
岩棚,いわだな
紫禁,しきん
姓氏,せいし
一閃,いっせん
若草,わかくさ
御料,ごりょう
夕顔,ゆうがお
録っ,とる
舵,だ
ゲール,げーる
光量,こうりょう
博徒,ばくと
驀進,ばくしん
聞き分け,ききわけ
分圧,ぶんあつ
ナレッジ,なれっじ
シンセサイザー,しんせさいざー
噴霧,ふんむ
章句,しょうく
塞がり,ふさがり
一長,いっちょう
款,かん
つけどころ,つけどころ
固守,こしゅ
カニューレ,かにゅーれ
円安,えんやす
暖色,だんしょく
大鳳,たいほう
子殺し,こごろし
催涙,さいるい
要地,ようち
後円,こうえん
しどころ,しどころ
権門,けんもん
蕁麻,じんま
ハング,はんぐ
許嫁,いいなずけ
頒,あかつ
つっけんどん,つっけんどん
呪法,じゅほう
中堂,ちゅうどう
取り除ける,とりのける
投げとばし,なげとばす
イタドリ,いたどり
拝礼,はいれい
ハイビスカス,はいびすかす
閑職,かんしょく
定まり,さだまり
乱行,らんぎょう
コードレス,こーどれす
つづり方,つづりかた
泣き所,なきどころ
ＰＢ,ぴーびー
音調,おんちょう
賃銭,ちんせん
掛け持ち,かけもち
スタイリスト,すたいりすと
エクスタシー,えくすたしー
狭心,きょうしん
稲穂,いなほ
内濠,うちぼり
ＢＰ,びーぴー
むごたらしい,むごたらしい
開腹,かいふく
西上,せいじょう
ヘリウム,へりうむ
血道,ちみち
楽師,がくし
黙考,もっこう
面構え,つらがまえ
再演,さいえん
メロメロ,めろめろ
平癒,へいゆ
一緒くた,いっしょくた
無駄口,むだぐち
尚侍,しょうじ
栄転,えいてん
蒸煮,むしに
酒乱,しゅらん
課員,かいん
ハープ,はーぷ
続柄,つづきがら
佳境,かきょう
起債,きさい
消しとめ,けしとめる
発禁,はっきん
からげる,からげる
悶絶,もんぜつ
溺れ死ん,おぼれしぬ
ぱんぱん,ぱんぱん
菅笠,すげがさ
面映く,おもはゆい
ぶー,ぶー
カナディアン,かなでぃあん
譲り合い,ゆずりあう
ｍ２,へいほうめーとる
終夜,しゅうや
鏡面,きょうめん
加増,かぞう
入管,にゅうかん
メールボックス,めーるぼっくす
名状,めいじょう
叩き落とし,たたきおとす
めそめそ,めそめそ
ソルト,そると
切取り,きりとり
供用,きょうよう
聖徳,せいとく
同文,どうぶん
欄間,らんま
浮沈,ふちん
残照,ざんしょう
弁理,べんり
攻め寄せ,せめよせる
オルターナティヴ,おるたーなてぃぶ
ＣＲＴ,しーあーるてぃー
ごりごり,ごりごり
応報,おうほう
生食,せいしょく
プリーツ,ぷりーつ
お出まし,おでまし
社風,しゃふう
接地,せっち
リクライニング,りくらいにんぐ
玉虫,たまむし
禿げ上がり,はげあがる
ＢＢＳ,びーびーえす
ＦＴＰ,えふてぃーぴー
青果,せいか
干満,かんまん
ＤＨＡ,でぃーえいちえー
罵詈,ばり
まるつぶれ,まるつぶれ
揺さぶり,ゆさぶり
ＦＲＢ,えふあーるびー
ネップ,ねっぷ
猪突,ちょとつ
調製,ちょうせい
脳性,のうせい
木質,もくしつ
丸めこん,まるめこむ
義和,ぎわ
既往,きおう
腕白,わんぱく
樹上,じゅじょう
具わっ,そなわる
空閑,くうかん
ナシ,なし
不忠,ふちゅう
盤面,ばんめん
あんかけ,あんかけ
御成り,おなり
嘲弄,ちょうろう
米作,べいさく
土人,どじん
オラ,おら
善隣,ぜんりん
キーキー,きいきい
高嶺,たかね
域外,いきがい
冷厳,れいげん
血の海,ちのうみ
公転,こうてん
敵弾,てきだん
祖神,そしん
里人,さとびと
縦書き,たてがき
総武,そうぶ
子種,こだね
人助け,ひとだすけ
汚れもの,よごれもの
Ｎａｔｉｏｎ,
平米,へいべい
各市,かくし
特養,とくよう
立木,りゅうぼく
夫君,ふくん
攻め立てる,せめたてる
朝帰り,あさがえり
目くるめく,めくるめく
交っ,かう
ノーパン,のーぱん
制式,せいしき
直方,ちょくほう
だんまり,だんまり
夏草,なつくさ
直売,ちょくばい
檀,まゆみ
吹き下ろす,ふきおろす
マスターズ,ますたーず
贈賄,ぞうわい
断交,だんこう
後掲,こうけい
泉質,せんしつ
フィール,ふぃーる
詳説,しょうせつ
ラッコ,らっこ
内壁,ないへき
スパッツ,すぱっつ
坤,ひつじさる
どかどか,どかどか
スッピン,すっぴん
インフラストラクチュア,いんふらすとらくちゃー
テロリズム,てろりずむ
ノッソリ,のっそり
フリーク,ふりーく
たくし上げ,たくしあげる
波浪,はろう
クロニクル,くろにくる
本塁,ほんるい
怜悧,れいり
暇乞,いとまごい
ギャンブラー,ぎゃんぶらー
国側,くにがわ
ホッチキス,ほちきす
熱愛,ねつあい
刀傷,かたなきず
アミーゴ,あみーご
目通り,めどおり
歌い手,うたいて
オード,おーど
ドマ,どま
ケロイド,けろいど
まぎらわせよう,まぎらわせる
歯牙,しが
湯元,ゆもと
ベンゼン,べんぜん
小鼻,こばな
ノロ,のろ
はんぺん,はんぺん
無道,ぶどう
サファイア,さふぁいあ
Ｐｅｒｓｏｎａｌ,
シガレット,しがれっと
眺め渡し,ながめわたす
本式,ほんしき
フィジカル,ふぃじかる
歎,たん
試薬,しやく
水ぶくれ,みずぶくれ
有人,ゆうじん
些事,さじ
聞き方,ききかた
竹串,たけぐし
鈴なり,すずなり
縦隊,じゅうたい
新来,しんらい
移封,いほう
掲揚,けいよう
円熟,えんじゅく
がなりたて,がなりたてる
プリントアウト,ぷりんとあうと
大志,たいし
ブルドッグ,ぶるどっぐ
承服,しょうふく
へこたれる,へこたれる
毎食,まいしょく
いれあげ,いれあげる
緊縛,きんばく
環視,かんし
副菜,ふくさい
除籍,じょせき
地侍,じざむらい
いたいけ,いたいけ
コスチューム,こすちゅーむ
備長,びんちょう
啄木鳥,けら
添乗,てんじょう
オールマイティ,おーるまいてぃー
手裏,しゅり
厳冬,げんとう
ＳＧ,えすじー
引き当てる,ひきあてる
ソメイヨシノ,そめいよしの
サンダー,さんだー
見落とし,みおとし
年端,としは
耕運,こううん
けば,けば
着弾,ちゃくだん
僧房,そうぼう
百花,ひゃっか
新風,しんぷう
ダイス,だいす
マホガニー,まほがにー
変圧,へんあつ
特級,とっきゅう
町立,ちょうりつ
袍,ほう
早とちり,はやとちり
スクリーニング,すくりーにんぐ
振りほどき,ふりほどく
班給,はんきゅう
来期,らいき
右辺,うへん
他局,たきょく
プロパー,ぷろぱー
町営,ちょうえい
瓶子,へいじ
私怨,しえん
絵解き,えとき
高女,こうじょ
日永,ひなが
土盛り,どもり
別嬪,べっぴん
小夜,さよ
薄紙,うすがみ
まくれあがら,まくれあがる
選書,せんしょ
善哉,ぜんざい
キーパー,きーぱー
板金,ばんきん
日割,ひわり
粕,かす
草し,そうする
こと切れ,こときれる
群雄,ぐんゆう
むしゃぶりつい,むしゃぶりつく
検温,けんおん
手鏡,てかがみ
ＭＡＰ,まっぷ
猟奇,りょうき
折鶴,おりづる
名刹,めいさつ
冴え,さえ
悪友,あくゆう
日暮れ,ひぐれる
橋頭,きょうとう
なる,なるい
国花,こっか
古色,こしょく
典籍,てんせき
調練,ちょうれん
説諭,せつゆ
調べもの,しらべもの
多神,たしん
支点,してん
色目,いろめ
出がけ,でがけ
所論,しょろん
とん,とん
ペレット,ぺれっと
フォーリン,ふぉーりん
甘辛,あまからい
ごみごみ,ごみごみ
チャンバラ,ちゃんばら
レント,れんと
角煮,かくに
若妻,わかづま
降雪,こうせつ
日ソ,にっそ
過当,かとう
胡弓,こきゅう
黒曜,こくよう
山神,さんじん
懐胎,かいたい
上履き,うわばき
明鏡,めいきょう
右上がり,みぎあがり
アキ,あき
自演,じえん
邦題,ほうだい
書きため,かきためる
止観,しかん
詰め合わせ,つめあわせ
揉み上げ,もみあげ
リトリバー,れとりーばー
防疫,ぼうえき
市域,しいき
前夫,ぜんぷ
消臭,しょうしゅう
見あき,みあきる
寺僧,じそう
けったい,けったい
卓見,たっけん
バンダナ,ばんだな
娼妓,しょうぎ
孝子,こうし
イントロ,いんとろ
劇中,げきちゅう
両生,りょうせい
たすき掛け,たすきがけ
衆目,しゅうもく
煮付け,につける
太々しく,ふてぶてしい
ソナー,そなー
水脈,すいみゃく
ＭＲ,えむあーる
共益,きょうえき
酒量,しゅりょう
救貧,きゅうひん
引きしぼっ,ひきしぼる
てんてこまい,てんてこまい
完熟,かんじゅく
トロピカル,とろぴかる
初陣,ういじん
ハイフン,はいふん
腫れ物,はれもの
荷わさ,になわす
荒天,こうてん
煮炊き,にたき
剃髪,ていはつ
インダストリアル,いんだすとりある
セルロイド,せるろいど
麗句,れいく
積み上がる,つみあがる
浮かばれ,うかばれる
フレックス,ふれっくす
羊皮,ようひ
入滅,にゅうめつ
土塊,つちくれ
花轎,はなかご
分銅,ふんどう
高専,こうせん
チェックリスト,ちぇっくりすと
船艙,せんそう
大韓民国,だいかんみんこく
姿見,すがたみ
撫ぜる,なぜる
くらわし,くらわす
変り身,かわりみ
ｅｒｒｏｒ,
未踏,みとう
耳せん,みみせん
オナ,おな
勇み足,いさみあし
八紘,はっこう
相伝,そうでん
身持ち,みもち
溶き卵,ときたまご
示し,しめし
腸炎,ちょうえん
片割れ,かたわれ
踏破,とうは
湖岸,こがん
ジンクス,じんくす
継嗣,けいし
あばら,あばら
規矩,きく
半値,はんね
天涯,てんがい
下戸,げこ
毫も,ごうも
鱸,すずき
干,ひ
箔,はく
オリゴ,おりご
縁なし,ふちなし
上がり口,あがりぐち
荷駄,にだ
開講,かいこう
たたら,たたら
マミー,まみー
もたせかけ,もたせかける
隣席,りんせき
世捨て,よすて
厭世,えんせい
コミッショナー,こみっしょなー
分際,ぶんざい
出欠,しゅっけつ
薄紅,うすべに
麻縄,あさなわ
強圧,きょうあつ
血みどろ,ちみどろ
閑古,かんこ
労連,ろうれん
名指し,なざす
売り言葉,うりことば
脱獄,だつごく
バキューム,ばきゅーむ
ノーブル,のーぶる
たも,たも
選り好み,えりごのみ
酒豪,しゅごう
売品,ばいひん
長話,ながばなし
ＩＲＡ,あいあーるえー
汗くさい,あせくさい
イリジウム,いりじうむ
見下げ,みさげる
ビオラ,びおら
欠礼,けつれい
庫内,こない
即身,そくしん
メット,めっと
茫漠,ぼうばく
背任,はいにん
変わりばえ,かわりばえ
皮相,ひそう
コルセット,こるせっと
門閥,もんばつ
クライ,くらい
乙名,おとな
ＯＥＭ,おーいーえむ
金稼ぎ,かねかせぎ
車載,しゃさい
豆まき,まめまき
横なぐり,よこなぐり
彫物,ほりもの
坐薬,ざやく
ひそみ,ひそみ
かまけ,かまける
参籠,さんろう
感冒,かんぼう
ブロイラー,ぶろいらー
焦げつく,こげつく
食い殺さ,くいころす
剛健,ごうけん
屍臭,ししゅう
国記,こくき
ピーピー,ぴーぴー
アウトサイダー,あうとさいだー
弱冠,じゃっかん
焼けつく,やけつく
今次,こんじ
弥助,やすけ
人神,じんしん
類別,るいべつ
余熱,よねつ
薬代,くすりだい
便意,べんい
通天,つうてん
洋梨,ようなし
真作,しんさく
老妻,ろうさい
手稿,しゅこう
消炭,けしずみ
新制,しんせい
僚友,りょうゆう
機先,きせん
投網,なげあみ
代案,だいあん
高跳び,たかとび
爵,しゃく
透析,とうせき
トラス,とらす
英軍,えいぐん
呑込み,のみこみ
部面,ぶめん
機首,きしゅ
リボルバー,りぼるばー
鹿鳴,ろくめい
鐙,あぶみ
平滑,へいかつ
切り合っ,きりあう
蘭書,らんしょ
買い被り,かいかぶる
語弊,ごへい
初物,はつもの
百家,ひゃっか
コリー,こりー
ｗｈｉｃｈ,
検知,けんち
毛むくじゃら,けむくじゃら
次号,じごう
タオルケット,たおるけっと
むむ,むむ
エグゼクティブ,えぐぜくてぃぶ
秒速,びょうそく
庵主,あんしゅ
夢占い,ゆめうらない
貞節,ていせつ
買い置き,かいおき
のびる,のびる
悪癖,あくへき
遺文,いぶん
ＳＴＥＰ,えすてぃーいーぴー
仰臥,ぎょうが
剣豪,けんごう
カロチン,かろちん
蕩尽,とうじん
パーム,ぱーむ
授産,じゅさん
圧殺,あっさつ
饗,きょう
木登り,きのぼり
費消,ひしょう
受章,じゅしょう
フリーランス,ふりーらんす
真っ盛り,まっさかり
健勝,けんしょう
漬け汁,つけじる
年率,ねんりつ
襟首,えりくび
吹き寄せる,ふきよせる
初め,そめる
番ふ,つがえる
大官,たいかん
むさ苦しい,むさくるしい
せん断,せんだん
サラミ,さらみ
ミリオン,みりおん
実益,じつえき
ＴＣ,てぃーしー
真如,しんにょ
煮えたぎり,にえたぎる
鎹,かすがい
視聴覚,しちょうかく
管掌,かんしょう
公訴,こうそ
ＢＡＳＩＣ,べーしっく
オロ,おろ
フレア,ふれあ
伸展,しんてん
ヒスタミン,ひすたみん
経巡り,へめぐる
療育,りょういく
振り向き,ふりむき
フェーズ,ふぇーず
鉛色,なまりいろ
異体,いたい
極貧,ごくひん
大葉,おおば
狙い目,ねらいめ
エロ本,えろぼん
精妙,せいみょう
スリリング,すりりんぐ
根ぐされ,ねぐされ
預け入れ,あずけいれ
水替え,みずかえ
白鷺,しらさぎ
伝法,でんぼう
買上,かいあげ
アフターケア,あふたーけあ
封緘,ふうかん
ささくれだっ,ささくれだつ
ドンチャン,どんちゃん
取り壊し,とりこわし
硬骨,こうこつ
くゆらし,くゆらす
ひっつかん,ひっつかむ
物忘れ,ものわすれ
深雪,しんせつ
連夜,れんや
出っ張り,でっぱり
遣隋,けんずい
墓標,ぼひょう
他意,たい
花入,はないれ
Ｄａｔｅ,
兼備,けんび
イースタン,いーすたん
集録,しゅうろく
テル,てる
どやどや,どやどや
花月,かげつ
高炉,こうろ
虫よけ,むしよけ
席次,せきじ
ジンジン,じんじん
小著,しょうちょ
ターム,たーむ
エンペラー,えんぺらー
金ピカ,きんぴか
良薬,りょうやく
上棟,じょうとう
無産,むさん
仕出し,しだし
転た,うたた
等辺,とうへん
洛外,らくがい
歩き,あるき
私法,しほう
マサキ,まさき
横木,よこぎ
玉串,たまぐし
婿入り,むこいり
絞りあげ,しぼりあげる
別記,べっき
ひた隠し,ひたかくし
郡部,ぐんぶ
来朝,らいちょう
木の間,このま
戸長,こちょう
冠者,かじゃ
トラム,とらむ
エッセイスト,えっせいすと
言文,げんぶん
噛み合わせ,かみあわせ
どやさ,どやす
先っぽ,さきっぽ
立ち姿,たちすがた
増改築,ぞうかいちく
おおきに,おおきに
好き好ん,すきこのむ
点て,たてる
中書,ちゅうしょ
ｈｅａｒｔ,
前号,ぜんごう
双務,そうむ
無臭,むしゅう
大兵,たいへい
武門,ぶもん
剃り上げ,そりあげる
弾痕,だんこん
育種,いくしゅ
整髪,せいはつ
セキレイ,せきれい
ヘッジ,へっじ
飼養,しよう
アーバン,あーばん
ロマンチスト,ろまんちしすと
オルグ,おるぐ
すぐれ,すぐる
落盤,らくばん
ニム,にむ
思い上がり,おもいあがり
柔術,じゅうじゅつ
埴,はに
ヨウ素,ようそ
敗色,はいしょく
開陽,かいよう
エレクトーン,えれくとーん
述べたてる,のべたてる
箴言,しんげん
放縦,ほうしょう
トレース,とれーす
抜き取り,ぬきとり
迂遠,うえん
販,はん
ＤＤＴ,でぃーでぃーてぃー
慈恵,じけい
あてつけ,あてつける
ウジウジ,うじうじ
米欧,べいおう
セクシュアリティ,せくしゃりてぃー
薄目,うすめ
小二,しょうに
絵付け,えつけ
減反,げんたん
見晴らす,みはらす
本宮,ほんぐう
ポーン,ぽーん
画壇,がだん
シフォン,しふぉん
僧兵,そうへい
カルビ,かるび
やりこめ,やりこめる
煮出し,にだす
佩刀,はかせ
争,
フラメンコ,ふらめんこ
道化,どうける
マグナム,まぐなむ
角柱,かくちゅう
賃上げ,ちんあげ
後先,あとさき
堅物,かたぶつ
主犯,しゅはん
下び,げびる
客殿,きゃくでん
肺胞,はいほう
輪舞,りんぶ
対案,たいあん
順ぐり,じゅんぐり
コンビナート,こんびなーと
導火,どうか
ディッシュ,でぃっしゅ
月数,げっすう
能面,のうめん
殴りあっ,なぐりあう
貸し与え,かしあたえる
土づくり,つちづくり
ナーシング,なーしんぐ
成算,せいさん
電文,でんぶん
もたつく,もたつく
仕着せ,しきせ
ビューティ,びゅーてぃー
見開き,みひらき
遥拝,ようはい
小字,こあざ
地鳴り,じなり
律動,りつどう
小史,しょうし
沃度,よーど
名望,めいぼう
あつらえむき,あつらえむき
遊芸,ゆうげい
政道,せいどう
馬の骨,うまのほね
口入,くちいれ
ブラーヴォ,ぶらぼー
スクワット,すくわっと
胡同,ふーとん
鈍重,どんじゅう
マリーナ,まりーな
モレ,もれ
唯心,ゆいしん
本船,ほんせん
労基,ろうき
物入れ,ものいれ
和讃,わさん
ぁぁ,
変成,へんせい
内耳,ないじ
凍傷,とうしょう
塁,るい
各年,かくねん
窓側,まどがわ
置屋,おきや
金鉱,きんこう
本朝,ほんちょう
照れ隠し,てれかくし
アスパラ,あすぱら
和親,わしん
色事,いろごと
呑みくだそう,のみくだす
筆名,ひつめい
歯槽,しそう
ライズ,らい
ストイック,すといっく
ひ弱い,ひよわい
ＩＴＳ,あいてぃーえす
まとめ役,まとめやく
ロッキング,ろっきんぐ
松毬,まつかさ
梯子段,はしごだん
誤訳,ごやく
受像,じゅぞう
寵児,ちょうじ
ＮＫ,えぬけー
模試,もし
ポリエステル,ぽりえすてる
換地,かんち
衆徒,しゅと
腕章,わんしょう
可及,かきゅう
類聚,るいじゅ
サワー,さわー
宝刀,ほうとう
ブリーフ,ぶりーふ
白線,はくせん
設例,せつれい
白飯,はくはん
渋み,しぶみ
まなじり,まなじり
フェスタ,ふぇすた
明清,みんしん
本懐,ほんかい
軍属,ぐんぞく
ニンフ,にんふ
チームメイト,ちーむめーと
武功,ぶこう
主教,しゅきょう
放言,ほうげん
軍馬,ぐんば
ミディアム,みでぃあむ
典範,てんぱん
粗製,そせい
京師,けいし
天窓,てんまど
上端,じょうたん
合否,ごうひ
黙読,もくどく
粘度,ねんど
ロケーション,ろけーしょん
苦学,くがく
エロティシズム,えろちしずむ
博学,はくがく
心気,しんき
園庭,えんてい
大慈,だいじ
沈丁,じんちょう
臥床,がしょう
毎分,まいふん
おす,おす
技官,ぎかん
古寺,こじ
所生,しょせい
しらみつぶし,しらみつぶし
風姿,ふうし
言い聞かさ,いいきかす
ＲＩ,あーるあい
旁,つくり
カフェ・オ・レ,かふぇおれ
息詰まる,いきづまる
水蓮,すいれん
チャンチャンコ,ちゃんちゃんこ
自賠責,じばいせき
維摩,ゆいま
ＲＸ,あーるえっくす
凧揚げ,たこあげ
下げ渡し,さげわたす
ビュンビュン,びゅんびゅん
ノスタルジック,のすたるじっく
ＣＡＰ,しーえーぴー
むざむざ,むざむざ
リージョン,りーじょん
シネマ,しねま
ヒッチハイク,ひっちはいく
渡し場,わたしば
戒壇,かいだん
頭突き,ずつき
接岸,せつがん
衛府,えふ
独禁,どっきん
火砲,かほう
締め直し,しめなおす
家産,かさん
一攫,いっかく
傑物,けつぶつ
食通,しょくつう
絡み合い,からみあい
コンスタント,こんすたんと
税源,ぜいげん
いぶさ,いぶす
久遠,くおん
トンコツ,とんこつ
セミロング,せみろんぐ
歴戦,れきせん
摩滅,まめつ
唐木,とうぼく
刈り入れ,かりいれ
サピエンス,さぴえんす
謂,いい
オンエア,おんえあー
両班,やんばん
俘虜,ふりょ
品詞,ひんし
絵詞,えことば
ｋｎｏｗ,
総立ち,そうだち
佳人,かじん
天下り,あまくだる
主意,しゅい
有刺,ゆうし
奇天烈,きてれつ
グリー,ぐりー
通り名,とおりな
鮨詰め,すしづめ
短調,たんちょう
Ｐａｔｈ,
オパール,おぱーる
胃痛,いつう
神技,かみわざ
珍事,ちんじ
エレファント,えれふぁんと
往古,おうこ
八景,はっけい
丹精,たんせい
里程,りてい
観劇,かんげき
独壇,どくだん
鎮西,ちんぜい
